Complexity,Loss,Equation
79,0.067577355,"(((x3 * x1) * 0.5598906) * log10(x0 * 0.067588046)) + ((((x1 + x1) ^ 0.23906897) + ((x0 * ((x2 + -0.12691137) * 0.094520465)) + -2.7389297)) + ((log10(x7 + 0.13776734) * ((x0 ^ -0.28867233) + -0.43769908)) + (exp(x1 * x7) + ((x9 + x3) * (log10(x5) * 0.07636539)))))"
81,0.06757131,"(((log10(x0 * 0.06767951) * ((x3 * x1) * 0.5600193)) + ((x1 + x1) ^ 0.23943742)) + ((((x2 + -0.12676536) * x0) * 0.09468445) + -2.7390313)) + (((log10(x5) * 0.075345136) * ((x9 * 1.1818968) + x3)) + ((log10(x7 + 0.13768832) * ((x0 ^ -0.28853548) + -0.43818504)) + exp(x1 * x7)))"
83,0.06755914,"(((log10(x0 * 0.06744063) * ((x3 * x1) * 0.5637357)) + (((x2 + -0.13073318) * (x0 * 0.095498316)) + -2.7314956)) + (((((x0 + 1.0039221) ^ -0.2858915) + -0.4343174) * log10(x7 + 0.09493033)) + exp(x7 * x1))) + (((log10(x5) * 0.07573753) * ((x9 * 1.1823634) + x3)) + ((x1 + x1) ^ 0.23849753))"
87,0.06748705,"((x1 * log10(x0 * 0.032800324)) + (x1 ^ 0.21321294)) + ((((log10(x3 * 0.4101801) * log10(x5 * 0.8029305)) + -2.6158693) + ((x1 * 4.456576) * log10(x6))) + ((((x0 ^ -0.35326394) + -0.37312996) * log10((x7 + 0.091418706) * 0.511316)) + (exp(x1 * x7) + (((x1 * -1.3061202) + 0.15008098) * (x0 * (x2 + -0.1170436))))))"
89,0.06748504,"((((x1 * log10(x0 * 0.039345663)) * 1.278845) + (x1 ^ 0.21089019)) + ((log10(x3 * 0.40990883) * log10(x5 * 0.8046658)) + ((log10(x6) * (x1 * 4.4563007)) + -2.6153932))) + (((log10((x7 * 0.5094091) + 0.048337124) * ((x0 ^ -0.35568905) + -0.36968124)) + exp(x1 * x7)) + ((x0 * (x2 + -0.11828542)) * ((x1 * -1.3059069) + 0.15174611)))"
90,0.06744583,"((((((x2 + -0.10008327) * x0) * ((x1 * -1.2968163) + 0.15073146)) + (x1 ^ 0.23268147)) + ((x1 * exp(x5)) * log10(x0 * 0.071550906))) + (((log10(x3 * 0.43677962) * log10(x5 * 0.7892582)) + exp(x1 * x7)) + -2.6259456)) + ((((x0 ^ -0.3643423) + -0.36544806) * log10(x7 + 0.090544574)) + (log10(x6) * (x1 * 4.4534073)))"
91,0.06731313,"((((log10(x0 * 0.07543025) * 4.5223756) * (x1 * x6)) + (log10(x5 * 0.7932296) * log10(x3 * 0.4318524))) + ((exp(x1 * x7) + -2.6221578) + ((((x1 * -1.2969892) + 0.15189335) * ((x2 + -0.10357252) * x0)) + (log10(x7 + 0.09903638) * ((x0 ^ -0.35965362) + -0.3680674))))) + (((x1 * 4.453961) * log10(x6)) + (x1 ^ 0.2323686))"
93,0.06729131,"(((((x0 * (x2 + -0.103174835)) * ((x1 * -1.2959582) + 0.15095241)) + exp(x7 * x1)) + -2.6197011) + (log10(x5 * 0.78560996) * log10((x3 + 0.18146633) * 0.41342634))) + (((log10(x6) * (x1 * 4.4548097)) + (x1 ^ 0.23510572)) + ((log10(x7 + 0.10362275) * ((x0 ^ -0.35341617) + -0.3730758)) + ((x1 * (x6 * 4.5236273)) * log10(x0 * 0.07720675))))"
94,0.067219906,"(((log10(x6) * (x1 * 4.4539137)) + (log10(x7 + 0.09658882) * ((x0 ^ -0.35815284) + -0.3689791))) + (((x1 * log10(x1)) + 0.14574167) * (x0 * (x2 + -0.113177516)))) + (((x1 ^ 0.23545466) + ((x1 * x6) * (log10(x0 * 0.08673199) * 4.5343404))) + ((log10(x3 * 0.4303285) * log10(x5 * 0.7919161)) + (exp(x7 * x1) + -2.6209755)))"
96,0.067184985,"((((x6 * 4.5346403) * x1) * log10((x0 + -0.8180047) * 0.094317146)) + (((log10(x5 * 0.79186875) * log10(x3 * 0.42914274)) + exp(x1 * x7)) + -2.618648)) + ((((log10(x7 + 0.09758653) * ((x0 ^ -0.35708463) + -0.37000448)) + (log10(x6) * (x1 * 4.453918))) + (x1 ^ 0.2350036)) + (((x2 + -0.11576939) * x0) * ((x1 * log10(x1)) + 0.14521483)))"
97,0.06716927,"(((x1 ^ 0.22880705) + ((x0 * (x2 + -0.11800611)) * ((log10(x1) * x1) + 0.14665745))) + (exp(x6 + x6) * (x1 * log10(x0 * 0.08713066)))) + ((((log10(x6) * 4.526023) * x1) + (log10(x5 * 0.793656) * log10(x3 * 0.41464454))) + ((exp(x7 * x1) + (((x0 ^ -0.35185933) + -0.37204242) * log10(x7 + 0.11015901))) + -2.627116))"
99,0.06715263,"(((log10(x7 + 0.110849515) * ((x0 ^ -0.34902802) + -0.377583)) + ((log10(x6) * (x1 * 4.527674)) + -2.6063263)) + (x1 ^ 0.24227929)) + ((((x2 + -0.116751745) * x0) * ((log10(x1) * x1) + 0.14776163)) + (((log10(x0 * 0.08356947) * x1) * exp(x6 + x6)) + (exp((x1 * 1.0393145) * x7) + (log10(x5 * 0.79543954) * log10(x3 * 0.42198998)))))"
